CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,ProductUtilizationRate,AgeBalanceInteraction,EngagementScore,CreditScoreCategory,ComplaintCount
703,0,0,28,2,81173.83,2,0,1,162812.16,0,0.499,0.06896551724137931,0.667,2272867.24,1.5,0,0
662,2,0,38,4,0.0,2,1,0,136259.65,0,0.0,0.10256410256410256,0.4,0.0,1.5,1,1
725,1,1,39,5,116803.8,1,1,0,124052.97,0,0.942,0.125,0.167,4555348.2,1.25,0,0
703,0,0,37,8,105961.68,2,0,1,74158.8,0,1.429,0.21052631578947367,0.222,3920582.1599999997,1.5,0,1
659,1,0,67,6,117411.6,1,1,1,45071.09,1,2.605,0.08823529411764706,0.143,7866577.2,2.25,1,0
523,2,0,34,7,0.0,2,1,0,62030.06,0,0.0,0.2,0.25,0.0,1.5,1,1
635,0,1,40,10,123497.58,1,1,0,131953.23,1,0.936,0.24390243902439024,0.091,4939903.2,1.25,1,0
772,1,0,26,7,152400.51,2,1,0,79414.0,0,1.919,0.25925925925925924,0.25,3962413.2600000002,1.5,0,1
545,0,1,26,1,0.0,2,1,1,199638.56,0,0.0,0.037037037037037035,1.0,0.0,2.5,1,2
634,1,0,24,8,103097.85,1,1,1,157577.29,0,0.654,0.32,0.111,2474348.4000000004,2.25,1,0
739,1,0,54,8,126418.14,1,1,0,134420.75,1,0.94,0.14545454545454545,0.111,6826579.56,1.25,0,0
771,1,1,36,5,77846.9,1,0,0,99805.99,0,0.78,0.13513513513513514,0.167,2802488.4,0.25,0,0
587,2,1,34,1,0.0,2,1,1,97932.68,0,0.0,0.02857142857142857,1.0,0.0,2.5,1,0
681,0,1,79,0,0.0,2,0,1,170968.99,0,0.0,0.0,2.0,0.0,1.5,1,1
544,1,0,37,2,79731.91,1,1,1,57558.95,0,1.385,0.05263157894736842,0.333,2950080.67,2.25,1,0
696,2,0,28,8,0.0,1,0,0,176713.47,0,0.0,0.27586206896551724,0.111,0.0,0.25,1,1
766,2,0,41,0,0.0,2,0,1,34283.23,0,0.0,0.0,2.0,0.0,1.5,0,1
727,0,0,34,10,0.0,2,1,1,198637.34,0,0.0,0.2857142857142857,0.182,0.0,2.5,0,0
671,1,1,34,6,37266.67,2,0,0,156917.12,0,0.237,0.17142857142857143,0.286,1267066.78,0.5,1,1
693,0,1,30,6,127992.25,1,1,1,50457.2,0,2.537,0.1935483870967742,0.143,3839767.5,2.25,1,2
850,1,0,38,3,54901.01,1,1,1,140075.55,0,0.392,0.07692307692307693,0.25,2086238.3800000001,2.25,0,0
732,1,0,42,9,108748.08,2,1,1,65323.11,0,1.665,0.20930232558139536,0.2,4567419.36,2.5,0,0
726,2,1,48,6,99906.19,1,1,0,64323.24,0,1.553,0.12244897959183673,0.143,4795497.12,1.25,0,1
557,0,1,32,6,184686.41,2,1,0,14956.44,0,12.347,0.18181818181818182,0.286,5909965.12,1.5,1,1
682,0,1,26,0,110654.02,1,0,1,111879.21,0,0.989,0.0,1.0,2877004.52,1.25,1,0
738,2,0,31,9,79019.8,1,1,1,18606.23,0,4.247,0.28125,0.1,2449613.8000000003,2.25,0,1
531,2,1,36,9,99240.51,1,1,0,123137.01,0,0.806,0.24324324324324326,0.1,3572658.36,1.25,1,2
498,0,0,34,2,0.0,2,1,1,148528.24,0,0.0,0.05714285714285714,0.667,0.0,2.5,2,1
651,0,0,36,7,0.0,2,1,0,13898.31,0,0.0,0.1891891891891892,0.25,0.0,1.5,1,0
549,2,1,39,7,0.0,1,0,0,81259.25,1,0.0,0.175,0.125,0.0,0.25,1,1
791,1,1,35,7,52436.2,1,1,0,161051.75,0,0.326,0.19444444444444445,0.125,1835267.0,1.25,0,1
650,2,0,41,9,0.0,2,0,1,191599.67,0,0.0,0.21428571428571427,0.2,0.0,1.5,1,1
733,1,0,34,3,100337.96,3,1,0,48559.19,1,2.066,0.08571428571428572,0.75,3411490.64,1.75,0,0
811,1,1,34,1,149297.19,2,1,1,186339.74,0,0.801,0.02857142857142857,1.0,5076104.46,2.5,0,1
707,0,0,30,8,0.0,2,1,0,33159.37,0,0.0,0.25806451612903225,0.222,0.0,1.5,0,0
712,1,0,28,4,145605.44,1,0,1,93883.53,0,1.551,0.13793103448275862,0.2,4076952.3200000003,1.25,0,2
706,2,1,37,7,0.0,2,1,1,110899.3,0,0.0,0.18421052631578946,0.25,0.0,2.5,0,1
756,0,0,62,3,0.0,1,1,1,11199.04,1,0.0,0.047619047619047616,0.25,0.0,2.25,0,0
777,0,1,53,10,0.0,2,1,0,189992.97,0,0.0,0.18518518518518517,0.182,0.0,1.5,0,0
646,0,0,35,6,84026.86,1,0,1,164255.69,0,0.512,0.16666666666666666,0.143,2940940.1,1.25,1,1
714,0,0,46,1,0.0,1,1,0,152167.79,1,0.0,0.02127659574468085,0.5,0.0,1.25,0,2
782,0,0,39,8,0.0,2,1,1,33949.67,0,0.0,0.2,0.222,0.0,2.5,0,0
775,2,0,29,10,0.0,2,1,1,68143.93,0,0.0,0.3333333333333333,0.182,0.0,2.5,0,0
479,1,0,35,4,138718.92,1,1,1,47251.79,1,2.936,0.1111111111111111,0.2,4855162.2,2.25,2,0
807,0,0,42,7,118274.71,1,1,1,25885.72,0,4.569,0.16279069767441862,0.125,4967537.82,2.25,0,0
799,0,1,22,8,174185.98,2,0,1,192633.85,0,0.904,0.34782608695652173,0.222,3832091.56,1.5,0,1
675,0,0,40,7,113208.86,2,1,0,34577.36,0,3.274,0.17073170731707318,0.25,4528354.4,1.5,1,0
602,2,0,29,5,103907.28,1,1,0,161229.84,0,0.644,0.16666666666666666,0.167,3013311.12,1.25,1,0
475,0,1,32,8,119023.28,1,1,0,100816.29,0,1.181,0.24242424242424243,0.111,3808744.96,1.25,2,1
744,2,1,26,5,166297.89,1,1,1,181694.44,0,0.915,0.18518518518518517,0.167,4323745.140000001,2.25,0,0
588,2,0,34,10,0.0,2,1,0,79078.91,0,0.0,0.2857142857142857,0.182,0.0,1.5,1,0
703,1,0,42,9,63227.0,1,0,1,137316.32,0,0.46,0.20930232558139536,0.1,2655534.0,1.25,0,1
747,2,1,41,5,94521.17,2,1,0,194926.86,0,0.485,0.11904761904761904,0.333,3875367.9699999997,1.5,0,1
583,0,0,27,7,0.0,2,1,0,51285.49,0,0.0,0.25,0.25,0.0,1.5,1,0
750,2,1,34,9,112822.26,1,0,0,150401.53,1,0.75,0.2571428571428571,0.1,3835956.84,0.25,0,0
681,0,0,38,3,0.0,2,1,1,112491.96,0,0.0,0.07692307692307693,0.5,0.0,2.5,1,1
773,0,0,25,2,135903.33,1,1,0,73656.38,0,1.845,0.07692307692307693,0.333,3397583.2499999995,1.25,0,0
714,0,1,31,4,125169.26,1,1,1,106636.89,0,1.174,0.125,0.2,3880247.06,2.25,0,3
687,2,1,44,7,0.0,3,1,0,155853.52,1,0.0,0.15555555555555556,0.375,0.0,1.75,1,0
511,0,0,58,0,149117.31,1,1,1,162599.51,0,0.917,0.0,1.0,8648803.98,2.25,1,0
627,0,0,33,5,0.0,2,1,1,103737.82,0,0.0,0.14705882352941177,0.333,0.0,2.5,1,1
694,0,1,31,10,0.0,2,1,0,160990.27,0,0.0,0.3125,0.182,0.0,1.5,1,0
616,2,1,36,6,132311.71,1,0,0,15462.84,0,8.556,0.16216216216216217,0.143,4763221.56,0.25,1,1
687,0,0,35,8,0.0,2,1,0,10334.05,0,0.0,0.2222222222222222,0.222,0.0,1.5,1,0
712,0,1,33,6,0.0,2,1,1,190686.16,0,0.0,0.17647058823529413,0.286,0.0,2.5,0,0
553,0,0,33,4,118082.89,1,0,0,94440.45,0,1.25,0.11764705882352941,0.2,3896735.37,0.25,1,0
667,0,0,31,1,119266.69,1,1,1,28257.63,0,4.221,0.03125,0.5,3697267.39,2.25,1,0
731,0,0,43,2,0.0,1,1,1,170034.95,1,0.0,0.045454545454545456,0.333,0.0,2.25,0,0
629,1,0,35,7,156847.29,2,1,0,31824.29,0,4.928,0.19444444444444445,0.25,5489655.15,1.5,1,0
614,0,0,50,4,137104.47,1,1,0,127166.49,1,1.078,0.0784313725490196,0.2,6855223.5,1.25,1,1
438,1,0,31,8,78398.69,1,1,0,44937.01,0,1.745,0.25,0.111,2430359.39,1.25,2,0
652,0,1,80,4,0.0,2,1,1,188603.07,0,0.0,0.04938271604938271,0.4,0.0,2.5,1,1
729,1,0,30,6,63669.42,1,1,0,145111.37,0,0.439,0.1935483870967742,0.143,1910082.5999999999,1.25,0,0
642,0,0,38,3,0.0,2,0,0,171463.83,0,0.0,0.07692307692307693,0.5,0.0,0.5,1,1
806,1,1,59,0,135296.33,1,1,0,182822.5,0,0.74,0.0,1.0,7982483.469999999,1.25,0,1
744,2,0,36,2,153804.44,1,1,1,87213.33,0,1.764,0.05405405405405406,0.333,5536959.84,2.25,0,1
474,2,0,37,3,0.0,2,0,0,57175.32,0,0.0,0.07894736842105263,0.5,0.0,0.5,2,1
559,0,0,49,2,147069.78,1,1,0,120540.83,1,1.22,0.04,0.333,7206419.22,1.25,1,1
706,2,0,42,9,0.0,2,1,1,28714.34,0,0.0,0.20930232558139536,0.2,0.0,2.5,0,0
628,2,1,22,3,0.0,1,1,0,85426.28,0,0.0,0.13043478260869565,0.25,0.0,1.25,1,1
429,0,0,24,4,95741.75,1,1,0,46170.75,0,2.074,0.16,0.2,2297802.0,1.25,2,1
525,2,1,57,2,145965.33,1,1,1,64448.36,0,2.265,0.034482758620689655,0.333,8320023.81,2.25,1,0
680,0,1,30,8,141441.75,1,1,1,16278.97,0,8.688,0.25806451612903225,0.111,4243252.5,2.25,1,1
749,0,0,40,1,139290.41,1,1,0,182855.42,1,0.762,0.024390243902439025,0.5,5571616.4,1.25,0,1
763,0,1,31,4,0.0,2,0,0,50404.72,0,0.0,0.125,0.4,0.0,0.5,0,0
734,0,0,30,3,0.0,2,1,0,107640.25,0,0.0,0.0967741935483871,0.5,0.0,1.5,0,2
716,0,0,35,4,144428.87,1,1,0,134132.65,0,1.077,0.1111111111111111,0.2,5055010.45,1.25,0,1
594,0,0,35,2,0.0,2,1,0,103480.69,0,0.0,0.05555555555555555,0.667,0.0,1.5,1,0
644,0,1,46,9,95441.27,1,1,0,108761.05,1,0.878,0.19148936170212766,0.1,4390298.42,1.25,1,0
671,1,0,35,1,144848.74,1,1,1,179012.3,0,0.809,0.027777777777777776,0.5,5069705.899999999,2.25,1,0
664,1,0,26,7,116244.14,2,1,1,95145.14,0,1.222,0.25925925925925924,0.25,3022347.64,2.5,1,0
656,0,0,50,7,0.0,2,0,1,72143.44,0,0.0,0.13725490196078433,0.25,0.0,1.5,1,0
667,2,1,40,1,146502.07,1,1,0,19162.89,0,7.645,0.024390243902439025,0.5,5860082.800000001,1.25,1,3
663,1,0,44,2,117028.6,2,0,1,144680.18,0,0.809,0.044444444444444446,0.667,5149258.4,1.5,1,0
584,1,1,30,8,112013.81,1,1,0,177772.03,1,0.63,0.25806451612903225,0.111,3360414.3,1.25,1,1
626,2,1,37,6,108269.37,1,1,0,5597.94,0,19.337,0.15789473684210525,0.143,4005966.69,1.25,1,0
485,0,0,29,7,182123.79,1,1,0,116828.51,1,1.559,0.23333333333333334,0.125,5281589.91,1.25,2,3
659,1,1,32,3,150923.74,2,0,1,174652.51,0,0.864,0.09090909090909091,0.5,4829559.68,1.5,1,1
649,0,0,33,2,0.0,2,1,0,2010.98,0,0.0,0.058823529411764705,0.667,0.0,1.5,1,2
805,2,1,39,5,165272.13,1,1,0,14109.85,1,11.712,0.125,0.167,6445613.07,1.25,0,0
716,1,1,39,10,115301.31,1,1,0,43527.4,1,2.649,0.25,0.091,4496751.09,1.25,0,0
642,1,1,40,6,129502.49,2,0,1,86099.23,1,1.504,0.14634146341463414,0.286,5180099.600000001,1.5,1,2
659,0,0,31,4,118342.26,1,0,0,161574.19,0,0.732,0.125,0.2,3668610.06,0.25,1,0
545,2,1,47,5,0.0,2,1,1,38970.14,0,0.0,0.10416666666666667,0.333,0.0,2.5,1,0
543,0,0,22,8,0.0,2,0,0,127587.22,0,0.0,0.34782608695652173,0.222,0.0,0.5,1,3
718,0,1,25,7,0.0,2,1,0,30380.12,0,0.0,0.2692307692307692,0.25,0.0,1.5,0,0
840,0,1,43,7,0.0,2,1,0,90908.95,0,0.0,0.1590909090909091,0.25,0.0,1.5,0,0
630,1,1,34,9,106937.05,2,1,0,138275.01,0,0.773,0.2571428571428571,0.2,3635859.7,1.5,1,0
643,1,0,59,3,170331.37,1,1,1,32171.79,0,5.294,0.05,0.25,10049550.83,2.25,1,4
654,1,1,32,1,114510.85,1,1,1,126143.23,0,0.908,0.030303030303030304,0.5,3664347.2,2.25,1,3
582,0,0,39,5,0.0,2,1,1,129892.93,0,0.0,0.125,0.333,0.0,2.5,1,0
659,2,0,32,3,107594.11,2,1,1,102416.84,0,1.051,0.09090909090909091,0.5,3443011.52,2.5,1,0
762,2,0,39,2,81273.13,1,1,1,18719.67,0,4.341,0.05,0.333,3169652.0700000003,2.25,0,1
568,2,1,32,7,169399.6,1,1,0,61936.22,0,2.735,0.21212121212121213,0.125,5420787.2,1.25,1,0
670,2,0,25,6,0.0,2,1,1,78358.94,0,0.0,0.23076923076923078,0.286,0.0,2.5,1,1
613,0,1,45,1,187841.99,2,1,1,147224.27,0,1.276,0.021739130434782608,1.0,8452889.549999999,2.5,1,0
539,0,0,30,0,0.0,2,1,0,160979.66,0,0.0,0.0,2.0,0.0,1.5,1,0
850,2,1,57,8,126776.3,2,1,1,132298.49,0,0.958,0.13793103448275862,0.222,7226249.100000001,2.5,0,1
522,2,0,34,9,126436.29,1,1,0,174248.52,1,0.726,0.2571428571428571,0.1,4298833.859999999,1.25,1,1
737,0,0,41,1,101960.74,1,1,1,123547.28,0,0.825,0.023809523809523808,0.5,4180390.3400000003,2.25,0,1
520,0,0,58,3,0.0,2,0,1,32790.02,0,0.0,0.05084745762711865,0.5,0.0,1.5,1,0
706,2,0,28,3,0.0,2,0,1,181543.67,0,0.0,0.10344827586206896,0.5,0.0,1.5,0,1
643,1,1,45,2,150842.93,1,0,1,2319.96,1,64.992,0.043478260869565216,0.333,6787931.85,1.25,1,0
648,0,1,50,9,102535.57,1,1,1,189543.19,0,0.541,0.17647058823529413,0.1,5126778.5,2.25,1,0
443,1,1,29,9,99027.61,2,1,0,10940.4,0,9.051,0.3,0.2,2871800.69,1.5,2,1
640,0,0,68,9,0.0,2,1,1,199493.38,0,0.0,0.13043478260869565,0.2,0.0,2.5,1,1
628,2,1,33,3,0.0,1,1,1,188193.25,0,0.0,0.08823529411764706,0.25,0.0,2.25,1,0
540,1,1,42,9,87271.41,2,1,0,172572.64,0,0.506,0.20930232558139536,0.2,3665399.22,1.5,1,0
460,1,1,35,8,102742.91,2,1,1,189339.6,0,0.543,0.2222222222222222,0.222,3596001.85,2.5,2,0
636,1,0,34,2,40105.51,2,0,1,53512.16,0,0.749,0.05714285714285714,0.667,1363587.34,1.5,1,0
593,0,1,29,2,152265.43,1,1,0,34004.44,0,4.478,0.06666666666666667,0.333,4415697.47,1.25,1,0
801,2,0,42,4,141947.67,1,1,1,10598.29,0,13.392,0.09302325581395349,0.2,5961802.140000001,2.25,0,0
640,1,1,75,1,106307.91,2,0,1,113428.77,0,0.937,0.013157894736842105,1.0,7973093.25,1.5,1,1
611,1,0,31,0,107884.81,2,1,1,183487.98,0,0.588,0.0,2.0,3344429.11,2.5,1,0
802,1,0,31,1,125013.72,1,1,1,187658.09,0,0.666,0.03125,0.5,3875425.32,2.25,0,1
717,1,0,35,7,58469.37,2,1,1,172459.39,0,0.339,0.19444444444444445,0.25,2046427.9500000002,2.5,0,1
769,0,1,39,8,0.0,1,0,1,21016.0,0,0.0,0.2,0.111,0.0,1.25,0,1
745,1,0,45,10,117231.63,3,1,1,122381.02,1,0.958,0.21739130434782608,0.273,5275423.350000001,2.75,0,1
572,2,0,35,4,152390.26,1,1,0,128123.66,0,1.189,0.1111111111111111,0.2,5333659.100000001,1.25,1,0
629,2,1,30,2,34013.63,1,1,0,19570.63,0,1.738,0.06451612903225806,0.333,1020408.8999999999,1.25,1,0
687,2,1,39,2,0.0,3,0,0,188150.6,1,0.0,0.05,1.0,0.0,0.75,1,1
483,0,1,50,9,0.0,2,1,1,111020.24,0,0.0,0.17647058823529413,0.2,0.0,2.5,2,0
690,0,0,36,7,101583.11,2,1,0,123775.15,0,0.821,0.1891891891891892,0.25,3656991.96,1.5,1,1
492,1,1,30,10,77168.87,2,0,1,146700.22,0,0.526,0.3225806451612903,0.182,2315066.0999999996,1.5,2,0
709,1,0,28,8,124695.72,2,1,0,145251.35,0,0.858,0.27586206896551724,0.222,3491480.16,1.5,0,0
705,1,0,44,3,105934.96,1,1,0,82463.69,0,1.285,0.06666666666666667,0.25,4661138.24,1.25,0,0
560,0,1,66,9,0.0,1,1,1,15928.49,0,0.0,0.13432835820895522,0.1,0.0,2.25,1,0
611,2,0,46,6,0.0,2,1,0,45886.33,0,0.0,0.1276595744680851,0.286,0.0,1.5,1,0
730,2,0,62,2,0.0,2,1,1,186489.95,0,0.0,0.031746031746031744,0.667,0.0,2.5,0,1
709,2,1,45,2,0.0,2,0,1,162922.65,0,0.0,0.043478260869565216,0.667,0.0,1.5,0,0
544,0,1,21,10,161525.96,2,1,0,9262.77,0,17.436,0.45454545454545453,0.182,3392045.1599999997,1.5,1,1
712,1,1,29,7,147199.07,1,1,1,84932.4,0,1.733,0.23333333333333334,0.125,4268773.03,2.25,0,1
752,1,0,38,3,183102.29,1,1,1,71557.12,0,2.559,0.07692307692307693,0.25,6957887.0200000005,2.25,0,0
648,2,0,46,9,127209.0,2,1,0,77405.95,1,1.643,0.19148936170212766,0.2,5851614.0,1.5,1,0
556,2,0,38,8,0.0,2,0,0,417.41,1,0.0,0.20512820512820512,0.222,0.0,0.5,1,0
594,2,1,24,0,97378.54,1,1,1,71405.17,0,1.364,0.0,1.0,2337084.96,2.25,1,0
645,1,1,37,2,136925.09,2,0,1,153400.24,0,0.893,0.05263157894736842,0.667,5066228.33,1.5,1,0
557,0,0,33,3,54503.55,1,1,1,371.05,0,146.495,0.08823529411764706,0.25,1798617.1500000001,2.25,1,0
547,1,0,32,8,155726.85,1,1,0,67789.99,0,2.297,0.24242424242424243,0.111,4983259.2,1.25,1,0
701,0,1,39,9,0.0,2,0,1,145894.9,0,0.0,0.225,0.2,0.0,1.5,0,0
616,0,1,66,1,135842.41,1,1,0,183840.51,1,0.739,0.014925373134328358,0.5,8965599.06,1.25,1,0
605,0,0,52,1,63349.75,1,1,0,108887.44,0,0.582,0.018867924528301886,0.5,3294187.0,1.25,1,0
593,1,1,38,4,129499.42,1,1,1,154071.27,0,0.841,0.10256410256410256,0.2,4920977.96,2.25,1,0
751,2,0,52,8,0.0,2,0,1,179291.85,0,0.0,0.1509433962264151,0.222,0.0,1.5,0,1
443,2,0,36,6,70438.01,2,0,1,56937.43,0,1.237,0.16216216216216217,0.286,2535768.36,1.5,2,1
685,0,0,23,8,0.0,2,1,1,112239.03,0,0.0,0.3333333333333333,0.222,0.0,2.5,1,0
718,0,0,36,9,0.0,1,1,0,45909.87,0,0.0,0.24324324324324326,0.1,0.0,1.25,0,2
538,2,1,49,9,141434.04,1,0,0,173779.25,1,0.814,0.18,0.1,6930267.96,0.25,1,0
611,2,1,37,4,0.0,2,1,0,125696.26,0,0.0,0.10526315789473684,0.4,0.0,1.5,1,1
668,1,0,37,10,152958.29,2,1,1,159585.61,0,0.958,0.2631578947368421,0.182,5659456.73,2.5,1,0
537,1,1,41,3,138306.34,1,1,0,106761.47,0,1.295,0.07142857142857142,0.25,5670559.9399999995,1.25,1,0
709,2,0,23,10,0.0,2,0,0,129590.18,0,0.0,0.4166666666666667,0.182,0.0,0.5,0,0
850,0,0,38,1,0.0,2,1,1,80006.65,0,0.0,0.02564102564102564,1.0,0.0,2.5,0,0
745,2,1,31,3,124328.84,1,1,1,140451.52,0,0.885,0.09375,0.25,3854194.04,2.25,0,1
693,1,1,41,9,181461.48,3,1,1,187929.43,1,0.966,0.21428571428571427,0.3,7439920.680000001,2.75,1,0
795,2,0,35,8,0.0,2,1,0,167155.36,0,0.0,0.2222222222222222,0.222,0.0,1.5,0,1
626,2,0,26,8,0.0,2,0,0,191420.71,0,0.0,0.2962962962962963,0.222,0.0,0.5,1,0
487,1,1,61,5,110368.03,1,0,0,11384.45,1,9.694,0.08064516129032258,0.167,6732449.83,0.25,2,2
556,0,1,39,9,89588.35,1,1,1,94898.1,0,0.944,0.225,0.1,3493945.6500000004,2.25,1,0
643,0,1,46,6,0.0,2,0,0,106781.59,0,0.0,0.1276595744680851,0.286,0.0,0.5,1,0
605,0,1,28,6,0.0,2,0,0,159508.52,0,0.0,0.20689655172413793,0.286,0.0,0.5,1,0
756,1,1,60,3,115924.89,1,1,0,93524.19,1,1.24,0.04918032786885246,0.25,6955493.4,1.25,0,0
586,0,1,38,2,0.0,2,1,0,87168.46,0,0.0,0.05128205128205128,0.667,0.0,1.5,1,0
535,1,0,40,7,111756.5,1,1,0,8128.32,1,13.747,0.17073170731707318,0.125,4470260.0,1.25,1,0
678,0,1,35,4,0.0,1,1,0,125518.32,0,0.0,0.1111111111111111,0.2,0.0,1.25,1,0
596,0,0,39,9,0.0,1,1,0,48963.59,0,0.0,0.225,0.1,0.0,1.25,1,0
648,0,0,26,9,162923.85,1,1,0,98368.24,0,1.656,0.3333333333333333,0.1,4236020.100000001,1.25,1,0
492,1,0,39,10,124576.65,2,1,0,148584.61,0,0.838,0.25,0.182,4858489.35,1.5,2,0
702,0,0,45,0,80793.58,1,1,1,27474.81,0,2.941,0.0,1.0,3635711.1,2.25,0,0
486,1,1,40,9,71340.09,1,1,0,76192.21,0,0.936,0.21951219512195122,0.1,2853603.5999999996,1.25,2,0
568,1,0,40,1,99282.63,1,0,0,134600.94,1,0.738,0.024390243902439025,0.5,3971305.2,0.25,1,1
619,1,0,57,3,137946.39,1,1,1,72467.99,1,1.904,0.05172413793103448,0.25,7862944.23,2.25,1,1
724,1,0,41,2,127892.57,2,0,1,199645.45,0,0.641,0.047619047619047616,0.667,5243595.37,1.5,0,0
548,1,1,33,0,101084.36,1,1,0,42749.85,0,2.364,0.0,1.0,3335783.88,1.25,1,0
545,1,1,37,8,114754.08,1,1,0,136050.44,1,0.843,0.21052631578947367,0.111,4245900.96,1.25,1,0
683,0,0,33,8,0.0,1,0,0,73564.44,0,0.0,0.23529411764705882,0.111,0.0,0.25,1,0
762,0,1,51,3,99286.98,1,0,1,85578.63,0,1.16,0.057692307692307696,0.25,5063635.9799999995,1.25,0,1
627,1,1,30,4,79871.02,2,1,0,129826.89,0,0.615,0.12903225806451613,0.4,2396130.6,1.5,1,0
516,0,0,35,10,104088.59,2,0,0,119666.0,0,0.87,0.2777777777777778,0.182,3643100.65,0.5,1,0
800,0,1,38,2,168190.33,2,1,0,68052.08,0,2.471,0.05128205128205128,0.667,6391232.539999999,1.5,0,0
464,1,1,42,3,85679.25,1,1,1,164104.74,0,0.522,0.06976744186046512,0.25,3598528.5,2.25,2,1
626,0,1,35,3,0.0,1,0,0,80190.36,0,0.0,0.08333333333333333,0.25,0.0,0.25,1,0
790,0,1,31,9,0.0,2,1,0,84126.75,0,0.0,0.28125,0.2,0.0,1.5,0,1
534,0,1,34,7,121551.58,2,1,1,70179.0,0,1.732,0.2,0.25,4132753.72,2.5,1,0
745,0,0,46,2,122220.19,1,1,1,118024.1,0,1.036,0.0425531914893617,0.333,5622128.74,2.25,0,0
553,2,0,47,3,116528.15,1,0,0,145704.19,1,0.8,0.0625,0.25,5476823.05,0.25,1,0
748,0,1,26,1,77780.29,1,0,1,183049.41,0,0.425,0.037037037037037035,0.5,2022287.5399999998,1.25,0,0
722,0,0,37,2,0.0,1,0,0,120906.83,0,0.0,0.05263157894736842,0.333,0.0,0.25,0,0
501,0,0,40,4,125832.2,1,1,1,100433.83,0,1.253,0.0975609756097561,0.2,5033288.0,2.25,1,0
675,0,1,38,6,68065.8,1,0,0,138777.0,1,0.49,0.15384615384615385,0.143,2586500.4,0.25,1,0
778,2,1,47,6,127299.34,2,1,0,124694.99,0,1.021,0.125,0.286,5983068.9799999995,1.5,0,0
494,1,1,38,7,174937.64,1,1,0,40084.32,0,4.364,0.1794871794871795,0.125,6647630.32,1.25,2,1
850,0,0,40,9,0.0,2,0,1,119232.33,0,0.0,0.21951219512195122,0.2,0.0,1.5,0,0
592,2,0,31,7,110071.1,1,0,0,43921.36,0,2.506,0.21875,0.125,3412204.1,0.25,1,0
590,2,1,44,3,139432.37,1,1,0,62222.81,0,2.241,0.06666666666666667,0.25,6135024.279999999,1.25,1,1
758,0,1,39,6,127357.76,1,0,1,56577.0,0,2.251,0.15,0.143,4966952.64,1.25,0,0
506,0,0,36,5,0.0,2,1,0,164253.35,0,0.0,0.13513513513513514,0.333,0.0,1.5,1,3
733,0,0,33,3,0.0,1,1,1,7666.73,0,0.0,0.08823529411764706,0.25,0.0,2.25,0,0
711,0,0,38,3,0.0,2,1,0,68487.51,0,0.0,0.07692307692307693,0.5,0.0,1.5,0,2
514,1,0,43,1,95556.31,1,0,1,199273.98,1,0.48,0.022727272727272728,0.5,4108921.33,1.25,1,0
637,2,0,37,8,0.0,1,1,1,186062.36,0,0.0,0.21052631578947367,0.111,0.0,2.25,1,0
468,1,0,29,1,111681.98,2,1,1,195711.16,0,0.571,0.03333333333333333,1.0,3238777.42,2.5,2,1
539,0,0,39,3,0.0,2,1,0,36692.17,0,0.0,0.075,0.5,0.0,1.5,1,0
509,2,1,25,3,108738.71,2,1,0,106920.57,0,1.017,0.11538461538461539,0.5,2718467.75,1.5,1,0
662,0,1,32,4,133950.37,1,1,1,48725.68,1,2.749,0.12121212121212122,0.2,4286411.84,2.25,1,0
818,2,0,26,4,0.0,2,1,1,167036.94,0,0.0,0.14814814814814814,0.4,0.0,2.5,0,0
608,0,0,33,9,89968.69,1,1,0,68777.26,0,1.308,0.2647058823529412,0.1,2968966.77,1.25,1,0
850,2,1,32,9,0.0,2,1,1,18924.92,0,0.0,0.2727272727272727,0.2,0.0,2.5,0,1
816,1,1,38,5,130878.75,3,1,0,71905.77,1,1.82,0.1282051282051282,0.5,4973392.5,1.75,0,0
536,0,0,35,8,0.0,2,1,0,64833.28,0,0.0,0.2222222222222222,0.222,0.0,1.5,1,0
753,0,0,35,3,0.0,2,1,1,184843.77,0,0.0,0.08333333333333333,0.5,0.0,2.5,0,0
631,2,0,27,10,134169.62,1,1,1,176730.02,0,0.759,0.35714285714285715,0.091,3622579.7399999998,2.25,1,0
703,0,0,37,1,149762.08,1,1,0,20629.4,1,7.259,0.02631578947368421,0.5,5541196.96,1.25,0,0
774,0,0,26,2,93844.69,1,1,0,28415.36,0,3.302,0.07407407407407407,0.333,2439961.94,1.25,0,0
785,0,0,28,8,0.0,2,1,0,77231.27,0,0.0,0.27586206896551724,0.222,0.0,1.5,0,0
571,0,1,33,1,0.0,2,1,0,102750.7,0,0.0,0.029411764705882353,1.0,0.0,1.5,1,0
621,1,0,46,6,141078.37,1,0,0,34580.8,1,4.08,0.1276595744680851,0.143,6489605.02,0.25,1,1
605,1,1,31,1,117992.59,1,1,1,183598.77,0,0.643,0.03125,0.5,3657770.29,2.25,1,1
611,0,1,40,8,100812.33,2,1,0,147358.27,0,0.684,0.1951219512195122,0.222,4032493.2,1.5,1,1
569,0,0,38,7,0.0,1,1,1,108469.2,0,0.0,0.1794871794871795,0.125,0.0,2.25,1,0
658,0,0,29,4,80262.6,1,1,1,20612.82,0,3.894,0.13333333333333333,0.2,2327615.4000000004,2.25,1,0
